time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677391721544,20,0.05,977,3072,2094,0,0,0,0,0,32
1677391781548,20,0.05,1022,3072,2049,0,0,0,0,0,32
1677391841544,20,0.04,1068,3072,2003,0,0,0,0,0,32
1677391901546,20,0.04,515,3072,2556,0,0,0,0,0,32
1677391961543,20,0.05,559,3072,2512,0,0,0,0,0,32
1677392021548,20,0.06,605,3072,2466,0,0,0,0,0,32
1677392081545,20,0.06,650,3072,2421,0,0,0,0,0,32
1677392141550,20,0.06,695,3072,2376,0,0,0,0,0,32
1677392201544,20,0.05,739,3072,2332,0,0,0,0,0,32
1677392261544,20,0.05,786,3072,2285,0,0,0,0,0,32
1677392321552,20,0.05,831,3072,2240,0,0,0,0,0,32
1677392381546,20,0.05,876,3072,2195,0,0,0,0,0,32
1677392441556,20,0.05,922,3072,2149,0,0,0,0,0,32
1677392501543,20,0.05,968,3072,2103,0,0,0,0,0,32
1677392561544,20,0.05,1015,3072,2056,0,0,0,0,0,32
1677392621544,20,0.05,1059,3072,2012,0,0,0,0,0,32
1677392681544,20,0.07,507,3072,2564,0,0,0,0,0,32
1677392741547,20,0.06,553,3072,2518,0,0,0,0,0,32
1677392801548,20,0.07,598,3072,2473,0,0,0,0,0,32
1677392861546,20,0.05,643,3072,2428,0,0,0,0,0,32
1677392921549,20,0.06,686,3072,2385,0,0,0,0,0,32
1677392981548,20,0.05,731,3072,2340,0,0,0,0,0,32
1677393041544,20,0.05,775,3072,2296,0,0,0,0,0,32
1677393101546,20,0.05,820,3072,2251,0,0,0,0,0,32
1677393161548,20,0.06,865,3072,2206,0,0,0,0,0,32
1677393221545,20,0.05,910,3072,2161,0,0,0,0,0,32
1677393281545,20,0.04,954,3072,2117,0,0,0,0,0,32
1677393341545,20,0.05,997,3072,2074,0,0,0,0,0,32
1677393401547,20,0.05,1044,3072,2027,0,0,0,0,0,32
1677393461545,20,0.04,492,3072,2579,0,0,0,0,0,32
1677393521542,20,0.05,539,3072,2532,0,0,0,0,0,32
1677393581546,20,0.05,583,3072,2488,0,0,0,0,0,32
1677393641552,20,0.05,628,3072,2443,0,0,0,0,0,32
1677393701545,20,0.05,674,3072,2397,0,0,0,0,0,32
1677393761555,20,0.05,717,3072,2354,0,0,0,0,0,32
1677393821545,20,0.05,762,3072,2309,0,0,0,0,0,32
1677393881551,20,0.06,808,3072,2263,0,0,0,0,0,32
1677393941545,20,0.05,853,3072,2218,0,0,0,0,0,32
1677394001547,20,0.05,900,3072,2171,0,0,0,0,0,32
